Group,Subgroup,Name,Shape,Type,Size
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageHeight,"(1,)",int64,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageInfo,"(1,)",|S2768,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageMcpGain,"(1,)",int64,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageMode,"(1,)",|S7,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageProjection,"(512,)",float32,512
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageTime,"(1,)",|S12,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageTimeRange,"(1,)",|S4,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageTimeValues,"(512,)",float64,512
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageTrigLevel,"(1,)",float32,1
AwakeEventData,AwakeEventData/XMPP-STREAK/StreakImage,streakImageWidth,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,hbin,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,hend,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,hstart,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,readMode,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,vbin,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,vend,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/BinningSetting,vstart,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO,CameraAcq,(),|S93,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,ddgGateDelay,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,ddgGateDelay_max,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,ddgGateDelay_min,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,ddgGateWidth,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,ddgGateWidth_max,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,ddgGateWidth_min,"(1,)",int64,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,enableDDGIntelligate,(),bool,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,enableFan,(),bool,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,enableFastTrigger,(),bool,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,exposureTime,"(1,)",float32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,mcpGain,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,mcpGain_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,mcpGain_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,preampGainIndex,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,preampGainIndex_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,preampGainIndex_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,targetShutDownTemperature,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,targetShutDownTemperature_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,targetShutDownTemperature_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,targetTemperature,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,targetTemperature_max,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,targetTemperature_min,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,triggerEdge,"(1,)",int32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,triggerTermination,(),bool,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO/CameraSettings,triggerThreshold,"(1,)",float32,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO,CameraSettingsStatus,(),|S104,1
AwakeEventData,AwakeEventData/XUCL-SPECTRO,ImageAcq,(),|S92,1
AwakeEventData,AwakeEventData/awake.XAWAVS_BEAML_TT_AVG/PosSt,value,"(1,)",float64,1
AwakeEventData,AwakeEventData/awake.XAWAVS_DE_TT_AVG/PosSt,value,"(1,)",float64,1
AwakeEventData,AwakeEventData/awake.XAWAVS_DF_TT_AVG/PosSt,value,"(1,)",float64,1
AwakeEventData,AwakeEventData/awake.XAWAVS_DJ_PV236/StsReg01,value,"(1,)",int32,1
AwakeEventData,AwakeEventData/awake.XAWAVS_UE_TT_AVG/PosSt,value,"(1,)",float64,1
AwakeEventData,AwakeEventData/awake.XAWAVS_UF_TT_AVG/PosSt,value,"(1,)",float64,1
AwakeEventData,AwakeEventData/awake.XAWAVS_UJ_PV136/StsReg01,value,"(1,)",int32,1
AwakeEventData,AwakeEventData/awake.XAWAVS_VX_TT_AVG/PosSt,value,"(1,)",float64,1
AwakeEventInfo,AwakeEventInfo,configurationVersionNumber,(),int32,1
AwakeEventInfo,AwakeEventInfo,eventNumber,(),int32,1
AwakeEventInfo,AwakeEventInfo,runNumber,(),int32,1
AwakeEventInfo,AwakeEventInfo,timestamp,(),int64,1
